x y iters solved
1.5717963267948964 -0.001 12 True
1.6120218736357912 -0.001 -1 False
1.652247420476686 -0.001 -1 False
1.692472967317581 -0.001 -1 False
1.7326985141584756 -0.001 -1 False
1.7729240609993704 -0.001 -1 False
1.8131496078402651 -0.001 -1 False
1.85337515468116 -0.001 -1 False
1.8936007015220548 -0.001 -1 False
1.9338262483629496 -0.001 -1 False
1.9740517952038443 -0.001 -1 False
2.014277342044739 -0.001 -1 False
2.054502888885634 -0.001 -1 False
2.0947284357265286 -0.001 -1 False
2.1349539825674233 -0.001 -1 False
2.1751795294083185 -0.001 -1 False
2.2154050762492132 -0.001 -1 False
2.255630623090108 -0.001 -1 False
2.2958561699310027 -0.001 -1 False
2.3360817167718975 -0.001 -1 False
2.376307263612792 -0.001 -1 False
2.416532810453687 -0.001 -1 False
2.456758357294582 -0.001 -1 False
2.496983904135477 -0.001 -1 False
2.5372094509763716 -0.001 -1 False
2.5774349978172664 -0.001 -1 False
2.617660544658161 -0.001 -1 False
2.657886091499056 -0.001 -1 False
2.6981116383399506 -0.001 -1 False
2.7383371851808453 -0.001 -1 False
2.77856273202174 -0.001 -1 False
2.818788278862635 -0.001 -1 False
2.8590138257035296 -0.001 -1 False
2.8992393725444243 -0.001 -1 False
2.939464919385319 -0.001 -1 False
2.9796904662262143 -0.001 -1 False
3.019916013067109 -0.001 -1 False
3.0601415599080037 -0.001 -1 False
3.1003671067488985 -0.001 -1 False
3.1405926535897932 -0.001 -1 False
1.5717963267948964 -0.10200000000000001 -1 False
1.6120218736357912 -0.10200000000000001 78 True
1.652247420476686 -0.10200000000000001 52 True
1.692472967317581 -0.10200000000000001 -1 False
1.7326985141584756 -0.10200000000000001 -1 False
1.7729240609993704 -0.10200000000000001 -1 False
1.8131496078402651 -0.10200000000000001 -1 False
1.85337515468116 -0.10200000000000001 -1 False
1.8936007015220548 -0.10200000000000001 -1 False
1.9338262483629496 -0.10200000000000001 -1 False
1.9740517952038443 -0.10200000000000001 -1 False
2.014277342044739 -0.10200000000000001 -1 False
2.054502888885634 -0.10200000000000001 -1 False
2.0947284357265286 -0.10200000000000001 -1 False
2.1349539825674233 -0.10200000000000001 -1 False
2.1751795294083185 -0.10200000000000001 -1 False
2.2154050762492132 -0.10200000000000001 -1 False
2.255630623090108 -0.10200000000000001 -1 False
2.2958561699310027 -0.10200000000000001 -1 False
2.3360817167718975 -0.10200000000000001 -1 False
2.376307263612792 -0.10200000000000001 -1 False
2.416532810453687 -0.10200000000000001 -1 False
2.456758357294582 -0.10200000000000001 -1 False
2.496983904135477 -0.10200000000000001 -1 False
2.5372094509763716 -0.10200000000000001 -1 False
2.5774349978172664 -0.10200000000000001 -1 False
2.617660544658161 -0.10200000000000001 -1 False
2.657886091499056 -0.10200000000000001 -1 False
2.6981116383399506 -0.10200000000000001 -1 False
