x y iters Solved
0.001 0.001 -1 False
0.055096425061892995 0.001 -1 False
0.10919285012378599 0.001 -1 False
0.16328927518567898 0.001 -1 False
0.21738570024757198 0.001 -1 False
0.27148212530946497 0.001 -1 False
0.32557855037135797 0.001 -1 False
0.37967497543325096 0.001 -1 False
0.43377140049514396 0.001 -1 False
0.48786782555703695 0.001 -1 False
0.5419642506189299 0.001 -1 False
0.596060675680823 0.001 -1 False
0.6501571007427159 0.001 -1 False
0.7042535258046089 0.001 -1 False
0.7583499508665019 0.001 -1 False
0.812446375928395 0.001 -1 False
0.8665428009902879 0.001 -1 False
0.9206392260521808 0.001 -1 False
0.9747356511140739 0.001 -1 False
1.0288320761759668 0.001 -1 False
1.0829285012378598 0.001 -1 False
1.1370249262997527 0.001 -1 False
1.1911213513616459 0.001 -1 False
1.2452177764235388 0.001 -1 False
1.2993142014854318 0.001 -1 False
1.3534106265473247 0.001 -1 False
1.4075070516092176 0.001 -1 False
1.4616034766711108 0.001 -1 False
1.5156999017330037 0.001 -1 False
1.5697963267948967 0.001 -1 False
0.001 0.10353846153846154 -1 False
0.055096425061892995 0.10353846153846154 -1 False
0.10919285012378599 0.10353846153846154 -1 False
0.16328927518567898 0.10353846153846154 -1 False
0.21738570024757198 0.10353846153846154 -1 False
0.27148212530946497 0.10353846153846154 -1 False
0.32557855037135797 0.10353846153846154 -1 False
0.37967497543325096 0.10353846153846154 -1 False
0.43377140049514396 0.10353846153846154 -1 False
0.48786782555703695 0.10353846153846154 -1 False
0.5419642506189299 0.10353846153846154 -1 False
0.596060675680823 0.10353846153846154 -1 False
0.6501571007427159 0.10353846153846154 -1 False
0.7042535258046089 0.10353846153846154 -1 False
0.7583499508665019 0.10353846153846154 -1 False
0.812446375928395 0.10353846153846154 -1 False
0.8665428009902879 0.10353846153846154 -1 False
0.9206392260521808 0.10353846153846154 -1 False
0.9747356511140739 0.10353846153846154 -1 False
1.0288320761759668 0.10353846153846154 -1 False
1.0829285012378598 0.10353846153846154 -1 False
1.1370249262997527 0.10353846153846154 -1 False
1.1911213513616459 0.10353846153846154 -1 False
1.2452177764235388 0.10353846153846154 -1 False
1.2993142014854318 0.10353846153846154 -1 False
1.3534106265473247 0.10353846153846154 -1 False
1.4075070516092176 0.10353846153846154 -1 False
1.4616034766711108 0.10353846153846154 -1 False
1.5156999017330037 0.10353846153846154 -1 False
1.5697963267948967 0.10353846153846154 -1 False
0.001 0.20607692307692307 -1 False
0.055096425061892995 0.20607692307692307 -1 False
0.10919285012378599 0.20607692307692307 -1 False
0.16328927518567898 0.20607692307692307 -1 False
0.21738570024757198 0.20607692307692307 -1 False
0.27148212530946497 0.20607692307692307 -1 False
0.32557855037135797 0.20607692307692307 -1 False
0.37967497543325096 0.20607692307692307 -1 False
0.43377140049514396 0.20607692307692307 -1 False
0.48786782555703695 0.20607692307692307 -1 False
0.5419642506189299 0.20607692307692307 -1 False
0.596060675680823 0.20607692307692307 -1 False
0.6501571007427159 0.20607692307692307 -1 False
0.7042535258046089 0.20607692307692307 -1 False
